P32467	13.88
P32468	18.18
P32469	3
P32471	14.56
P32472	16.29
P32473	8.74
P32474	12.76
P32475	0.86
P32476	3.02
P32477	3.83
P32478	64.64
P32479	36.19
P32480	24
P32481	15.37
P32485	20.45
P32486	27.08
P32487	16.53
P32488	51.18
P32489	43.69
P32490	40.15
P32491	40.31
P32492	24.74
P32493	2.12
P32494	50.71
P32495	10.89
P32496	1.45
P32497	22.53
P32499	84.16
P32500	33.12
P32501	16.85
P32502	12.59
P32504	42.25
P32505	55.8
P32521	88.17
P32522	3.83
P32523	2.58
P32524	15
P32525	39.06
P32526	46.73
P32527	13.16
P32528	5.44
P32529	1.6
P32558	22.41
P32559	9.5
P32561	11.54
P32562	32.34
P32563	11.42
P32564	20.32
P32565	13.96
P32566	47.52
P32567	51.27
P32568	13.99
P32569	34.2
P32570	17.35
P32571	33.15
P32572	35
P32573	4.1
P32578	77.54
P32579	4.92
P32580	6.37
P32581	45.58
P32582	5.32
P32583	98.76
P32584	5.43
P32585	13.35
P32588	39.51
P32589	11.97
P32590	12.55
P32591	66.06
P32597	33.77
P32598	5.44
P32599	8.41
P32600	12.97
P32601	2.79
P32602	6.84
P32603	6.29
P32604	7.52
P32605	20.13
P32606	30.5
P32607	49.15
P32608	5.61
P32609	21.55
P32610	22.65
P32611	20.61
P32612	28.33
P32613	1.31
P32614	1.91
P32616	4.96
P32617	22.28
P32618	79.7
P32621	17.95
P32622	29.09
P32623	32.97
P32626	0.44
P32628	42.71
P32629	30
P32630	8.43
P32633	15.82
P32634	63.09
P32639	11.32
P32641	32.01
P32642	11.47
P32643	0.33
P32644	31.48
P32645	26.96
P32656	7.32
P32657	37.87
P32660	30.49
P32767	3.7
P32768	83.27
P32769	22.25
P32770	46.17
P32771	1.29
P32772	30.94
P32773	62.23
P32774	8.19
P32775	0.42
P32776	34.89
P32781	28.73
P32783	28.89
P32784	26.74
P32785	8.47
P32786	31.31
P32787	34.94
P32788	47.85
P32789	52.51
P32790	73.39
P32791	5.53
P32792	7.53
P32793	41.45
P32794	24.23
P32795	24.36
P32796	11.79
P32797	23.8
P32798	32.34
P32799	44.18
P32800-2	8.88
P32800	5.53
P32801	48.43
P32802	4.79
P32803	7.88
P32804	21.27
P32805	0.66
P32806	16.15
P32807	12.79
P32828	27.14
P32829	31.5
P32830	15.59
P32831	53.12
P32832	35.86
P32833	40.96
P32835	7.3
P32836	7.27
P32837	12.78
P32838	8.69
P32839	10.52
P32841	59.57
P32842	7.31
P32843	16.35
P32844	6.7
P32849	37.98
P32854	23.95
P32855	24.69
P32857	17.97
P32858	2.54
P32859	9.23
P32860	17.18
P32861	3
P32862	56.06
P32863	25.27
P32864	26.03
P32867	16.2
P32873	56.11
P32874	17.86
P32875	22.7
P32891	16.86
P32892	39.89
P32893	28.21
P32895	21.54
P32896	42.37
P32897	24.77
P32898	4.24
P32899	0.54
P32900	81.06
P32901	17.3
P32902	19.28
P32903	2.5
P32904	6.54
P32905	3.57
P32906	4.37
P32907	14.53
P32908	25.06
P32909	80
P32910	5.36
P32911	2.77
P32912	14.87
P32913	35.2
P32914	3.92
P32915	0.41
P32916	30.91
P32917	51.58
P32939	10.57
P32943	25.26
P32944	60.68
P32945	44.62
P33122	75.25
P33199	6.15
P33200	27.15
P33201	7.2
P33202	27.57
P33203	29.84
P33204	1.16
P33296	26.8
P33297	7.14
P33298	11.44
P33299	10.92
P33300	28.27
P33301	58.78
P33302	13.5
P33303	4.03
P33304	67.9
P33306	92.94
P33307	1.56
P33308	25.5
P33309	2.33
P33310	17.84
P33311	25.22
P33312	0
P33313	9.35
P33314	29.43
P33315	0.58
P33317	10.88
P33322	26.91
P33323	4.39
P33324	7.09
P33327	5.67
P33328	31.3
P33329	57.74
P33330	1.77
P33331	0.8
P33332	43.33
P33333	27.39
P33334	14.09
P33335	6.26
P33336	30.6
P33338	28.71
P33339	17.56
P33399	27.27
P33400	78.4
P33401	0.7
P33411	15.13
P33412	2.47
P33413	18.23
P33416	6.53
P33417	79.22
P33418	7.63
P33419	7.9
P33420	31.79
P33421	36.36
P33441	39.28
P33442	11.76
P33448	29.5
P33550	18.82
P33734	3.44
P33748	90.9
P33749	80.31
P33750	6.74
P33751	21.9
P33753	13.14
P33754	13.1
P33755	5.68
P33757	14.72
P33759	13.02
P33760	21.16
P33767	7.67
P33775	11.62
P33890	56.57
P33891	4.42
P33892	12.42
P33893	3.69
P33894	13.64
P33895	1.77
P34072	65.92
P34077	10.36
P34078	56.15
P34087	0
P34110	15.04
P34111	28.1
P34160	14.63
P34161	84.67
P34162	0.47
P34163	24.45
P34164	56.38
P34165	36.11
P34166	39.47
P34167	71.33
P34215	0
P34216	79.36
P34217	78.89
P34218	57.64
P34219	75.04
P34220	12.44
P34221	30.76
P34222	31.73
P34223	43.97
P34224	2.59
P34225	46.28
P34226	45.83
P34227	14.17
P34228	48.43
P34230	26.96
P34231	22.53
P34232	15.76
P34233	59.86
P34234	27.45
P34237	36.52
P34238	1.78
P34239	37.8
P34240	45.72
P34241	13.94
P34243	5.27
P34244	71.67
P34245	1.47
P34246	7
P34247	24.8
P34248	26.4
P34249	10.89
P34250	96.02
P34251	5.82
P34252	85.87
P34253	6.07
P34730	13.55
P34756	60.79
P34758	85.43
P34760	1.53
P34761	73.82
P34909	63.88
P35056	38.23
P35127	1.27
P35169	12.22
P35172	13.46
P35176	21.77
P35177	63.88
P35178	10.79
P35179	17.5
P35180	24.04
P35181	7.69
P35182	4.98
P35183	7.92
P35184	11.6
P35187	57.01
P35189	15.57
P35190	63.27
P35191	28.57
P35192	53.95
P35193	20.48
P35194	16.28
P35195	0.96
P35196	14.33
P35197	43.18
P35198	40.64
P35200	6.95
P35201	65.57
P35202	7.21
P35203	8.57
P35206	12.43
P35207	21.75
P35208	42.65
P35209	83.24
P35210	54.8
P35497	1.12
P35688	27.43
P35691	2.39
P35718	10.37
P35719	6.39
P35723	22.81
P35724	57.48
P35725	41.31
P35727	10.61
P35728	32.65
P35729	9.35
P35731	1.79
P35732	93.76
P35733	2.41
P35734	73.63
P35735	17.28
P35736	80.69
P35817	53.49
P35842	6.85
P35843	3.68
P35844	4.14
P35845	31.56
P35994	27.64
P35995	24.96
P35996	0
P35997	1.21
P35999	8.03
P36000	19.83
P36001	0.23
P36002	48.18
P36003	50.21
P36004	55.38
P36005	16.39
P36006	25.23
P36007	0.92
P36008	6.79
P36009	9.79
P36010	1.96
P36012	41.48
P36013	14.34
P36014	2.99
P36015	0
P36016	17.25
P36017	17.61
P36018	18.8
P36019	20
P36022	11.14
P36023	18.88
P36024	63.52
P36025	32.83
P36026	33.19
P36027	68.61
P36029	21.19
P36030	3.47
P36031	0.9
P36032	14.79
P36033	8.43
P36034	10.31
P36035	20.94
P36036	48.76
P36037	2.51
P36038	7.01
P36039	11.46
P36040	2.99
P36041	88.44
P36042	90.67
P36044	33.27
P36046	70.71
P36047	8.87
P36048	12.3
P36049	69.08
P36050	0.78
P36051	3.15
P36052	4.72
P36053	53.1
P36054	16.11
P36056	33.59
P36057	22.13
P36058	4.14
P36059	6.52
P36060	14.56
P36061	0.97
P36062	30.78
P36064	18.01
P36065	3.03
P36066	18.35
P36067	0
P36068	3.65
P36069	2.03
P36070	24.56
P36071	1.58
P36072	3.88
P36073	1.53
P36074	3.6
P36075	29.34
P36076	64.27
P36077	1.57
P36078	1.72
P36079	5.39
P36080	72.35
P36081	18.36
P36082	2.36
P36083	25.11
P36084	38.89
P36085	22.84
P36086	1.17
P36087	0
P36088	6.11
P36089	1.36
P36090	13.75
P36091	10.24
P36092	0.94
P36093	69.67
P36094	45.45
P36095	20.53
P36096	9.49
P36097	21.77
P36098	10.94
P36099	4.47
P36100	46.68
P36101	15.21
P36102	32.25
P36103	39.35
P36104	0.3
P36105	4.34
P36106	40.57
P36107	18.45
P36108	24.13
P36109	0
P36110	43.16
P36111	12.85
P36112	21.11
P36113	17.96
P36114	20.68
P36115	82.76
P36116	33.53
P36117	58.46
P36118	41.3
P36119	49.05
P36120	31.8
P36121	34.75
P36122	17.38
P36123	51.11
P36124	58.58
P36125	12.82
P36126	44.97
P36127	0.96
P36128	7.8
P36129	3.28
P36130	23.79
P36131	2.37
P36132	6.99
P36133	18.56
P36134	44.8
P36135	24.65
P36136	4.05
P36137	28.66
P36138	44.26
P36139	14.48
P36140	1.98
P36141	0.75
P36142	26.55
P36143	49.35
P36144	7.66
P36145	38.1
P36146	14.54
P36147	24.87
P36148	20.86
P36149	9.32
P36150	7.92
P36151	7.1
P36152	33.04
P36153	0.94
P36154	9.03
P36155	44.29
P36156	5.4
P36157	50.68
P36158	40.17
P36159	14.91
P36160	17.15
P36161	11.49
P36162	28.57
P36163	8.98
P36164	27.59
P36165	41.64
P36166	78.89
P36167	40.65
P36168	35.56
P36169	57.74
P36170	80.06
P36172	10.65
P36173	13.82
P36224	31.63
P36421	10.65
P36516	19.74
P36517	16.61
P36519	11.3
P36520	29.81
P36521	24.49
P36523	12.25
P36525	14.34
P36526	18.49
P36527	24.48
P36528	14.94
P36531	55.36
P36532	25.71
P36533	11.42
P36534	6.39
P36775	29.03
P36973	2.2
P37012	1.23
P37020	6.16
P37254	9.4
P37261	0.51
P37262	7.93
P37263	32.67
P37264	0
P37265	0
P37267	10.2
P37291	2.98
P37292	5.3
P37293	57.63
P37296	15.95
P37297	14.31
P37298	25.41
P37299	10.38
P37302	11.35
P37303	8.78
P37304	59.15
P37366	29.77
P37370	94.61
P37838	37.81
P37898	0.11
P38009	0.5
P38011	0.94
P38013	0
P38041	73.16
P38042	33.77
P38061	2.3
P38063	3.37
P38064	18.53
P38065	11.51
P38066	17.68
P38067	3.82
P38068	44.82
P38069	13.56
P38070	29.71
P38071	4.47
P38072	30.89
P38073	45.15
P38074	9.48
P38075	7.89
P38077	10.28
P38079	20.05
P38080	71.93
P38081	5.78
P38082	3.63
P38083	3.71
P38084	11.65
P38085	14.37
P38086	30.06
P38087	12.15
P38088-2	8.69
P38088	11.15
P38089	6.87
P38090	13.42
P38109	11.61
P38110	19.05
P38111	10.34
P38112	34.02
P38113	0.56
P38114	43.87
P38115	5.81
P38116	2.73
P38120	16.18
P38121	25.39
P38122	7.69
P38123	0
P38124	14.05
P38125	22.2
P38126	5.49
P38127	19.09
P38128	77.21
P38129	30.57
P38130	17.32
P38131	16.16
P38132	11
P38137	8.28
P38138	4.71
P38139	4
P38140	41.77
P38141	42.22
P38142	6.96
P38143	0.61
P38144	30.38
P38145	3.36
P38146	13.56
P38147	15.93
P38148	21.18
P38149	6.71
P38150	16.93
P38151	39.46
P38152	3.34
P38153	6.62
P38155	28.33
P38156	16.12
P38157	5.34
P38158	1.02
P38161	0.99
P38162	18.36
P38163	17.52
P38164	19.36
P38165	79.42
P38166	33.48
P38167	65.71
P38168	8.65
P38169	5
P38170	45.49
P38171	1.96
P38172	16.29
P38173	2.72
P38174	12.82
P38175	49.71
P38176	14.37
P38177	56
P38178	0.7
P38179	8.95
P38180	73.09
P38181	23.96
P38182	0
P38183	4.19
P38184	8.73
P38185	2.94
P38186	0.94
P38187	53.01
P38188	3.5
P38189	0
P38190	7.25
P38191	24.63
P38192	0.97
P38193	56.23
P38194	9.83
P38195	31.51
P38196	15.96
P38197	6.61
P38198	40.51
P38199	38.05
P38200	69.82
P38201	22.6
P38202	55.66
P38203	4.21
P38204	2.06
P38205	8.18
P38206	16.37
P38207	25.19
P38208	7.51
P38209	5.26
P38210	15.55
P38211	5.77
P38212	63.84
P38213	73.5
P38214	12.23
P38215	0.77
P38216	82.03
P38217	4.79
P38218	3.38
P38219	2.28
P38220	1.81
P38221	13.56
P38222	26.44
P38223	1
P38224	18.45
P38225	8.66
P38226	21.15
P38227	23.51
P38228	5.59
P38229	42.87
P38230	1.19
P38231	14.28
P38232	11.53
P38233	0.86
P38234	0.47
P38235	2.51
P38236	57.1
P38237	15.49
P38238	3.54
P38239	30
P38240	2.11
P38241	29.67
P38242	21.51
P38243	42.65
P38244	16.59
P38246	5.08
P38247	1.23
P38248	23.07
P38249	22.51
P38250	39
P38251	0
P38252	10.05
P38253	9.01
P38254	10.35
P38255	38.37
P38256	18.26
P38257	58.32
P38258	0.78
P38260	2.75
P38261	38.51
P38262	7.28
P38263	38.12
P38264	22.87
P38265	1.22
P38266	98.94
P38267	14.37
P38268	1.71
P38269	10.08
P38270	5.23
P38271	35.06
P38272	37.41
P38273	16.76
P38274	22.12
P38275	0
P38276	5.02
P38277	51.33
P38278	9.49
P38279	26.01
P38280	21.18
P38281	9.81
P38282	62.19
P38283	92.55
P38284	50.98
P38285	30.96
P38286	11.81
P38287	22.6
P38288	24.61
P38289	35.04
P38290	27.43
P38291	25.71
P38292	20.33
P38293	12.83
P38294	6.73
P38295	7.31
P38296	1.61
P38297	20.46
P38298	6.32
P38299	9.56
P38300	18.34
P38301	30
P38302	5
P38303	9.7
P38304	22.86
P38305	8.94
P38306	51.15
P38307	0.47
P38308	48.91
P38309	2.8
P38310	27.74
P38311	0.95
P38312	16.19
P38313	31.17
P38314	32.06
P38315	16.46
P38316	51.61
P38317	0.78
P38318	8.75
P38319	22.24
P38320	4.09
P38321	41.44
P38322	1.47
P38323	32.5
P38324	8.55
P38325	15.67
P38326	66.33
P38327	0
P38328	8.59
P38329	25.62
P38330	22.57
P38331	13.86
P38332	1.55
P38333	28.15
P38334	12.57
P38335	51.44
P38336	18.99
P38337	9.85
P38338	4.65
P38339	30.33
P38340	3.01
P38341	16.98
P38342	3.12
P38343	3.33
P38344	35.11
P38345	52.89
P38346	56.33
P38347	11.69
P38348	3.95
P38349	40.36
P38350	6.76
P38351	28.76
P38352	2.35
P38353	1.22
P38354	2.08
P38355	14.98
P38356	41.74
P38357	5.69
P38358	0.84
P38359	19.67
P38360	31.99
P38361	10.1
P38362	2.42
P38374	15.38
P38426	29.6
P38427	31.96
P38428	56.65
P38429	42.78
P38430	0
P38431	21.97
P38439	62.93
P38523	33.77
P38555	19.73
P38590	67.89
P38604	1.77
P38615	7.02
P38616	11.58
P38620	0.94
P38622	35.15
P38623	46.88
P38624	3.72
P38625	1.9
P38626	9.5
P38627	3.8
P38628	1.43
P38629	3.52
P38630	36
P38631	12.73
P38632	10.11
P38633	11.81
P38634	82.39
P38635	4.47
P38636	1.36
P38637	32.91
P38682	65.51
P38687	13.68
P38688	14.84
P38689	0.93
P38690	6.38
P38691	63.45
P38692	68.42
P38693	6.85
P38694	4.65
P38695	17.06
P38696	2.34
P38697	4.39
P38698	0.75
P38699	25.57
P38700	17.02
P38701	10.74
P38702	11.2
P38703	21.89
P38704	57.48
P38705	6.72
P38707	5.05
P38708	10.02
P38709	3.65
P38710	0.33
P38711	1.21
P38712	20.55
P38713	42.57
P38714	9.02
P38715	0.3
P38716	1.05
P38717	19.69
P38719	4.64
P38720	2.04
P38721	26.54
P38722	1.47
P38723	8.92
P38724	13.06
P38725	27.5
P38726	0.86
P38727	18.72
P38728	17.05
P38729	30
P38730	2.01
P38731	14.35
P38732	4.27
P38733	1.5
P38734	10.07
P38735	17.33
P38736	6.72
P38737	14.29
P38738	32.54
P38739	73.05
P38740	22.22
P38741	53.71
P38742	55.49
P38744	4.16
P38745	20.3
P38746	2.46
P38747	21.17
P38748	28.88
P38749	61.21
P38750	46.73
P38751	0
P38752	1.53
P38753	38.27
P38754	4.34
P38755	14.64
P38756	14.91
P38757	45.51
P38758	7.45
P38759	20.21
P38760	25.49
P38763	7.42
P38764	17.72
P38765	0.34
P38766	31.25
P38767	26.33
P38768	22.38
P38769	0.95
P38770	63.48
P38771	12.6
P38772	16.12
P38773	0.4
P38774	0.81
P38775	4.64
P38776	8.94
P38777	5.34
P38778	17.3
P38779	30.85
P38780	6.21
P38781	27.06
P38782	33.22
P38783	31.53
P38784	21.54
P38785	40.12
P38786	13.31
P38787	7.65
P38788	5.76
P38789	35.54
P38790	3.92
P38791	9.56
P38792	22.84
P38793	13.02
P38794	34.06
P38795	3.5
P38796	17
P38797	16.32
P38798	30.57
P38799	17.02
P38800	60.22
P38801	29.34
P38803	16.46
P38804	17.11
P38805	3.05
P38806	39
P38808	1.21
P38809	71.85
P38810	19.05
P38811	18.29
P38812	1.08
P38813	25.67
P38814	54.81
P38815	26.16
P38816	7.01
P38817	41.19
P38818	2.73
P38819	7.54
P38820	5
P38821	6.53
P38822	28.75
P38823	48.79
P38824	44.37
P38825	10.17
P38826	40
P38827	44.53
P38828	5.88
P38829	28.57
P38830	65.55
P38831	0.99
P38832	11.94
P38833	46.09
P38834	0.9
P38835	65.52
P38836	7.44
P38837	30.24
P38838	35.31
P38839	18.91
P38840	8.77
P38841	16.66
P38842	9.62
P38843	3.79
P38844	75.07
P38845	78.27
P38848	33.16
P38849	10.07
P38850	37.38
P38851	19.62
P38852	45.29
P38853	51.28
P38854	79.16
P38855	22.61
P38856	58.71
P38857	18.6
P38858	0.4
P38859	36.26
P38860	21.62
P38861	17.37
P38862	3.8
P38863	20.89
P38864	1.78
P38865	29.62
P38866	1.38
P38867	64.23
P38868	1.84
P38869	18.85
P38870	23.43
P38871	35.02
P38872	10.97
P38873	30.76
P38874	12.94
P38875	13.6
P38876	1.05
P38877	11.27
P38878	30.57
P38879	35.05
P38880	20.2
P38881	45.48
P38882	23.47
P38883	27.78
P38884	27.41
P38885	19.35
P38886	16.79
P38887	6.31
P38888	13.06
P38889	46.14
P38890	12.73
P38891	5.08
P38892	0.68
P38893	0.58
P38894	73.86
P38898	30.06
P38899	9.78
P38900	43.42
P38902	4.16
P38903	43.32
P38904	91.21
P38907	30.56
P38909	16.93
P38910	6.6
P38911	47.2
P38912	33.98
P38913	9.47
P38915	30.89
P38920	20.93
P38921	2.11
P38922	34.36
P38925	21.73
P38927	12.65
P38928	41.67
P38929	22.08
P38930	20.93
P38931	48.73
P38932	5.37
P38934	25.31
P38953	21.42
P38954	13.85
P38956	40.82
P38957	1.79
P38958	26.12
P38959	16.83
P38960	19.23
P38961	36.98
P38962	9.04
P38966	35.55
P38967	8.95
P38968	42.81
P38969	21.27
P38970	64.09
P38971	10.47
P38972	4.63
P38985	34.24
P38986	11.81
P38987	21.22
P38988	2.33
P38989	14.7
P38990	69.43
P38991	25.88
P38992	16.04
P38993	9.74
P38994	57.12
P38995	11.15
P38996	72.81
P38998	0.8
P38999	0.22
P39000	39.06
P39001	75.95
P39002	2.3
P39003	12.98
P39004	12.98
P39005	18.11
P39006	25.4
P39007	9.61
P39008	36.02
P39009	21.24
P39010	13.08
P39011	6.79
P39012	8.63
P39013	23.49
P39014	24.37
P39015	62.63
P39016	58.55
P39073	33.33
P39076	2.46
P39077	1.68
P39078	3.21
P39079	2.56
P39081	56.07
P39083	64.05
P39101	19.94
P39102	21.56
P39103	24.28
P39104	48.78
P39105	13.55
P39106	17.06
P39107	13.16
P39108	3.73
P39109	12.47
P39110	1.04
P39111	3.38
P39112	8.46
P39113	62.8
P39515	10.75
P39516	13.04
P39517	20.15
P39518	2.82
P39520	83.31
P39521	74.78
P39522	3.93
P39523	90.45
P39524	21.99
P39525	0.22
P39526	18.17
P39529	35.88
P39531	14.16
P39532	7.82
P39533	3.8
P39534	1.85
P39535	24.74
P39538	39.79
P39540	7.41
P39541	0
P39542	13.43
P39543	13.67
P39545	40
P39547	19.57
P39548	21.36
P39549	22.97
P39550	0.88
P39551	14.76
P39552	15.38
P39557	2.83
P39559	0
P39563	0
P39564	0.62
P39566	0
P39567	1.48
P39676	0.25
P39677	22.34
P39678	49.45
P39682	10.96
P39683	2.79
P39684	31.75
P39685	10.39
P39692	3.86
P39702	10.43
P39703	2.32
P39704	13.95
P39705	89.05
P39706	9.62
P39707	1.45
P39708	0.21
P39709	15.68
P39710	6.86
P39711	4.25
P39712	78.81
P39713	8.15
P39714	1.3
P39715	37.73
P39717	24.88
P39718	27.77
P39719	24.77
P39720	34.09
P39721	0.81
P39722	12.53
P39723	32.31
P39724	33.89
P39725	0.98
P39726	19.41
P39727	6.74
P39728	6.74
P39729	3.52
P39730	39.82
P39731	16.6
P39732	45.39
P39734	55.11
P39735	12.64
P39742	2.59
P39743	33.19
P39744	29.71
P39875	52.56
P39904	21.37
P39923	32.52
P39924	12.05
P39925	23.52
P39926	18.98
P39927	52.23
P39928	25.57
P39929	24.16
P39931	23.93
P39932	12.82
P39933	4.19
P39935	79.83
P39936	76.8
P39937	4.44
P39938	20.16
P39939	18.48
P39940	30.9
P39943	77.66
P39944	26.08
P39945	5.58
P39946	8.5
P39952	35.82
P39953	8.95
P39954	0.89
P39955	57.41
P39956	53.89
P39958	6.43
P39959	68.84
P39960	49.79
P39961	24.68
P39962	33.77
P39965	1.73
P39966	31.89
P39967	51.72
P39968	8.65
P39969	72.88
P39970	78.32
P39971	3.7
P39972	3.27
P39973	3.57
P39974	2.8
P39975	1.29
P39976	2.82
P39977	4.54
P39978	7.69
P39979	6.21
P39980	14.96
P39981	15.62
P39982	3.92
P39983	4.72
P39984	10.72
P39985	19.08
P39986	12.92
P39987	8.22
P39988	0
P39989	14.37
P39990	2.38
P39991	8.41
P39992	12.46
P39993	25.7
P39994	2.14
P39995	12.9
P39996	22.84
P39997	13.18
P39998	36.47
P39999	0.99
P40000	3.44
P40001	0.79
P40002	74.62
P40003	27.3
P40004	11.11
P40005	0.9
P40006	23.55
P40007	39.82
P40008	2.59
P40009	17.61
P40010	33.65
P40011	0.42
P40012	8.53
P40013	45.63
P40014	0.9
P40015	14.25
P40016	16.44
P40017	26.43
P40018	55.61
P40019	58.16
P40020	71.57
P40021	90.61
P40022	33.51
P40023	25.51
P40024	15.4
P40025	8.72
P40026	13.79
P40028	38.86
P40029	6.52
P40030	4.05
P40031	6.99
P40032	21.58
P40033	22.46
P40034	3.45
P40035	2.66
P40036	63.86
P40037	2.32
P40038	58.57
P40039	9.46
P40040	63.3
P40041	37.82
P40042	0
P40043	6.83
P40045	1.58
P40046	7.75
P40047	8.65
P40048	53.23
P40049	5.96
P40050	6.97
P40051	9
P40052	44.28
P40053	10.36
P40054	10.02
P40055	17.87
P40056	31.57
P40057	25.78
P40058	5.2
P40059	82.68
P40060	8
P40061	32.16
P40062	1.83
P40063	41.82
P40064	20.2
P40065	35.09
P40066	7.39
P40068	87.98
P40069	8.17
P40070	49.73
P40071	11.04
P40072	61.67
P40073	46.86
P40074	13.16
P40075	32.78
P40076	20.17
P40077	20.24
P40078	4.98
P40079	41.73
P40080	30.54
P40081	0.56
P40082	0.76
P40083	18.24
P40084	23
P40085	21.22
P40086	23.04
P40087	16.58
P40088	20.54
P40089	9.67
P40090	1.6
P40091	30.47
P40092	62.16
P40093	3.25
P40094	21.09
P40095	79.58
P40096	35.91
P40097	0.93
P40098	20.08
P40099	0.47
P40100	10.23
P40101	1.63
P40102	8.51
P40103	9.2
P40104	3.27
P40105	23.43
P40106	1.2
P40107	9.49
P40150	1.95
P40151	20.27
P40152	9.2
P40154	79.68
P40155	2.51
P40156	52.33
P40157	20.58
P40159	60.8
P40160	24
P40161	39.12
P40162	4.28
P40163	0.49
P40164	28.55
P40165	0.81
P40166	8
P40167	15.77
P40168	34.86
P40169	35.21
P40185	9.65
P40186	37.54
P40187	70.26
P40188	7.31
P40202	3.61
P40204	1.29
P40206	8.65
P40207	0.42
P40208	33.62
P40209	44.82
P40210	61.55
P40211	6.86
P40212	8.54
P40214	47.36
P40215	16.6
P40217	3.17
P40218	16.59
P40219	26.35
P40260	13.21
P40302	1.28
P40303	6.69
P40308	5.14
P40309	23.94
P40310	24.6
P40312	25.83
P40314	14.76
P40316	71.31
P40317	53.27
P40318	22.44
P40319	18.26
P40323	1.24
P40325	51.01
P40326	0.92
P40327	13.04
P40328	46.15
P40335	9.23
P40339	1.85
P40340	52.93
P40341	28.12
P40342	2.05
P40343	55.62
P40344	27.41
P40345	11.95
P40347	3.1
P40348	5.94
P40350	8.68
P40351	9.35
P40352	37.51
P40353	3.42
P40354	14
P40355	9.19
P40356	72.79
P40357	79.72
P40358	11.31
P40359	9.85
P40360	13.24
P40361	20.38
P40362	24.07
P40363	0
P40364	17.46
P40365	4.31
P40366	35.92
P40367	5.66
P40368	19.49
P40395	11.64
P40413	5.51
P40414	0
P40416	14.78
P40422	30
P40433	46.07
P40434	27.41
P40438	9.94
P40440	43.11
P40441	4.37
P40442	100
P40445	10.14
P40446	0
P40447	0.5
P40448	0.85
P40449	40.85
P40450	46.54
P40451	44.6
P40452	29.44
P40453	39.12
P40454	19.84
P40455	19.57
P40456	36.67
P40457	65.33
P40458	42.72
P40459	0
P40460	26.04
P40461	4.65
P40462	0.31
P40463	82.56
P40464	1.28
P40465	9.38
P40466	48.55
P40467	47.3
P40468	31.39
P40469	3
P40470	26.69
P40471	5.05
P40472	32.35
P40473	75.78
P40474	17.15
P40475	19.36
P40476	72.64
P40477	64.58
P40478	0.35
P40479	30.62
P40480	39.51
P40481	17.77
P40482	16.73
P40483	7.75
P40484	38.53
P40485	45.33
P40486	20.51
P40487	12.7
P40488	3.96
P40489	49.61
P40490	13.67
P40491	1.93
P40492	9.68
P40493	33.92
P40494	63.08
P40495	5.39
P40496	28.03
P40497	19.9
P40498	22.88
P40499	6.1
P40500	15.6
P40501	18.16
P40502	35.03
P40503	14.7
P40504	11.6
P40505	48.31
P40506	16.16
P40507	51.11
P40508	36.56
P40509	0.33
P40510	10.02
P40511	8
P40512	14.63
P40513	27.06
P40514	9.73
P40515	15.48
P40516	13.22
P40517	63.3
P40518	1.29
P40519	2.77
P40520	0.82
P40521	2.12
P40522	43.28
P40523	53.42
P40524	1.9
P40525	10.74
P40526	12.64
P40527	17.37
P40528	25.38
P40529	56.37
P40530	13.95
P40531	19.01
P40532	3.62
P40533	6.55
P40534	17.07
P40535	71.2
P40536	20.33
P40537	71.66
P40538	1.4
P40539	1.51
P40540	10.63
P40541	30.43
P40542	2.41
P40543	33.33
P40544	23.41
P40545	1.14
P40546	48.84
P40547	19
P40548	35.84
P40549	8.88
P40550	11.62
P40551	0.88
P40552	65.79
P40553	27.9
P40554	0
P40555	17.27
P40556	18.49
P40557	16.54
P40558	7.5
P40559	8.56
P40560	6.04
P40561	38
P40562	40.98
P40563	99.85
P40564	25.69
P40565	22.97
P40566	9.81
P40567	20.72
P40568	72.22
P40569	39.66
P40570	15.28
P40571	15.97
P40572	24.9
P40573	31.01
P40574	49.79
P40575	1
P40576	22.22
P40577	50.27
P40578	54.8
P40579	0
P40580	0
P40581	1.22
P40582	0.85
P40583	24.95
P40584	0.9
P40585	29.03
P40586	1.27
P40587	0.86
P40588	13.11
P40693	5.9
P40825	4.78
P40850	12.04
P40851	12.16
P40856	52.64
P40857	8.29
P40858	27.32
P40884	0.34
P40885	12.16
P40886	12.82
P40889	27.41
P40890	9.68
P40891	6
P40892	1.02
P40893	3.53
P40895	4.2
P40896	0.9
P40897	10.76
P40898	4.76
P40917	45.76
P40955	17.69
P40956	59.59
P40957	21.36
P40958	1.02
P40959	26.41
P40960	24.95
P40961	13.24
P40962	24.56
P40963	12.42
P40965	12.18
P40968	19.56
P40969	5.92
P40970	7.84
P40971	43.54
P40975	4.65
P40985	17.26
P40986	21.18
P40987	4.63
P40988	11.59
P40989	14.56
P40990	3.98
P40991	41.26
P40992	16.14
P40993	50.5
P40994	3.27
P41056	2.8
P41057	7.14
P41058	8.92
P41277	1.2
P41318	0.33
P41338	0.25
P41543	6.09
P41544	26.6
P41546	68.9
P41695	43.97
P41696	73.85
P41697	43.27
P41698	78.1
P41733	5.83
P41734	0.42
P41735	17.59
P41800	31.69
P41805	1.35
P41806	14.28
P41807	1.25
P41808	6.18
P41809	91.28
P41810	10.68
P41811	7.98
P41812	32.8
P41813	69.48
P41814	22.38
P41815	10.59
P41816	2
P41817	77.45
P41818	67.24
P41819	6.91
P41821	16.6
P41832	62.41
P41833	24.16
