"uniprot_id"	"HI_bin"
"11234"	"Q4VX62"	"missing"
"11235"	"Q8WU49"	"missing"
"11236"	"Q5T4I8"	"missing"
"11238"	"P06731"	"missing"
"11239"	"Q6YHK3"	"missing"
"11240"	"P51946"	"missing"
"11241"	"Q9Y3E7"	"missing"
"11242"	"Q8WWL7"	"missing"
"11243"	"P24941"	"missing"
"11244"	"P07199"	"missing"
"11245"	"O95170"	"missing"
"11246"	"G9CGD6"	"missing"
"11247"	"Q8IXP5"	"missing"
"11248"	"P22792"	"missing"
"11249"	"Q9NVV2"	"missing"
"11250"	"Q8WXE0"	"missing"
"11251"	"Q6P387"	"missing"
"11252"	"P82279"	"missing"
"11253"	"Q96N68"	"missing"
"11254"	"Q8NI60"	"missing"
"11256"	"O43405"	"missing"
"11257"	"Q9BR76"	"missing"
"11258"	"Q8IXT1"	"missing"
"11259"	"Q99895"	"missing"
"11260"	"O75618"	"missing"
"11262"	"Q8IZN7"	"missing"
"11263"	"A6NMT0"	"missing"
"11264"	"Q9UGM3"	"missing"
"11265"	"Q8WYQ5"	"missing"
"11266"	"P56177"	"missing"
"11267"	"Q86SQ9"	"missing"
"11268"	"Q9NSV4"	"missing"
"11269"	"Q96M86"	"missing"
"11270"	"Q6ZPD8"	"missing"
"11271"	"Q08554"	"missing"
"11272"	"A6NLW8"	"missing"
"11273"	"O00148"	"missing"
"11274"	"P32926"	"missing"
"11275"	"Q9UBX2"	"missing"
"11276"	"P13765"	"missing"
"11277"	"Q9UKG1"	"missing"
"11278"	"Q9Y6C2"	"missing"
"11279"	"Q13347"	"missing"
"11280"	"P0DPD8"	"missing"
"11281"	"P55884"	"missing"
"11282"	"Q8IYF1"	"missing"
"11283"	"Q15717"	"missing"
"11284"	"P46952"	"missing"
"11285"	"Q96P50"	"missing"
"11286"	"Q04844"	"missing"
"11287"	"Q5VST6"	"missing"
"11288"	"P00505"	"missing"
"11289"	"P36544"	"missing"
"11290"	"Q9NP70"	"missing"
"11291"	"Q9UKB5"	"missing"
"11292"	"Q9P0M2"	"missing"
"11293"	"Q96L96"	"missing"
"11294"	"Q92667"	"missing"
"11295"	"P14550"	"missing"
"11296"	"Q53H64"	"missing"
"11297"	"A6NHY2"	"missing"
"11298"	"Q9HBW9"	"missing"
"11300"	"Q6IQ32"	"missing"
"11301"	"P52594"	"missing"
"11302"	"O43707"	"missing"
"11303"	"Q9UHB7"	"missing"
"11304"	"O15084"	"missing"
"11305"	"P54802"	"missing"
"11306"	"P16066"	"missing"
"11307"	"P62330"	"missing"
"11308"	"P84085"	"missing"
"11309"	"Q9Y6Q5"	"missing"
"11310"	"Q92888"	"missing"
"11311"	"O94973"	"missing"
"11312"	"Q13367"	"missing"
"11313"	"Q92527"	"missing"
"11315"	"P0C7U1"	"missing"
"11316"	"Q9H7F0"	"missing"
"11317"	"Q9ULK2"	"missing"
"11318"	"Q16720"	"missing"
"11319"	"Q96LT7"	"missing"
"11320"	"Q5TBE3"	"missing"
"11321"	"Q7Z3C6"	"missing"
"11322"	"P56211"	"missing"
"11323"	"Q7L4S7"	"missing"
"11324"	"Q9H3M9"	"missing"
"11325"	"P54252"	"missing"
"11326"	"Q156A1"	"missing"
"11327"	"P03928"	"missing"
"11328"	"Q8N815"	"missing"
"11329"	"Q9P126"	"missing"
"11330"	"Q96IX5"	"missing"
"11331"	"P56378"	"missing"
"11332"	"P24311"	"missing"
"11333"	"P01189"	"missing"
"11334"	"Q9Y6H3"	"missing"
"11335"	"Q9NY43"	"missing"
"11336"	"O95696"	"missing"
"11337"	"Q0VDD7"	"missing"
"11338"	"Q9ULD4"	"missing"
"11340"	"Q10588"	"missing"
"11341"	"Q8TD16"	"missing"
"11342"	"O00478"	"missing"
"11343"	"O95999"	"missing"
"11344"	"Q6ZMB0"	"missing"
"11345"	"Q7Z465"	"missing"
"11346"	"P51671"	"missing"
"11347"	"Q8N4T8"	"missing"
"11348"	"O60756"	"missing"
"11349"	"P16152"	"missing"
"11350"	"Q8N5N4"	"missing"
"11351"	"Q9H425"	"missing"
"11352"	"Q16568"	"missing"
"11353"	"Q6IMN6"	"missing"
"11354"	"Q8WXF5"	"missing"
"11355"	"Q7Z7K0"	"missing"
"11356"	"Q6NV74"	"missing"
"11357"	"O94850"	"missing"
"11358"	"O75064"	"missing"
"11359"	"Q6ZUT9"	"missing"
"11360"	"Q8TCX1"	"missing"
"11361"	"Q9Y5R5"	"missing"
"11362"	"Q6P158"	"missing"
"11363"	"O60479"	"missing"
"11364"	"O96015"	"missing"
"11365"	"Q96Q80"	"missing"
"11366"	"Q9HCM4"	"missing"
"11368"	"Q9NRF9"	"missing"
"11369"	"Q9Y295"	"missing"
"11370"	"A0A1B0GTR0"	"missing"
"11371"	"Q9P2K8"	"missing"
"11372"	"Q5VUJ9"	"missing"
"11373"	"Q14204"	"missing"
"11374"	"Q8TB45"	"missing"
"11375"	"P00519"	"missing"
"11376"	"P78314"	"missing"
"11377"	"P14060"	"missing"
"11378"	"Q15057"	"missing"
"11379"	"Q9Y478"	"missing"
"11380"	"P34969"	"missing"
"11381"	"O95336"	"missing"
"11382"	"P25106"	"missing"
"11383"	"P22303"	"missing"
"11384"	"P49189"	"missing"
"11385"	"P30556"	"missing"
"11386"	"C9J069"	"missing"
"11387"	"Q9ULC5"	"missing"
"11388"	"P12814"	"missing"
"11389"	"Q02410"	"missing"
"11390"	"Q8N9V6"	"missing"
"11391"	"Q8IVW1"	"missing"
"11392"	"P56746"	"missing"
"11393"	"O95671"	"missing"
"11395"	"O60423"	"missing"
"11396"	"Q8IXM2"	"missing"
"11397"	"P53004"	"missing"
"11398"	"Q9NUP1"	"missing"
"11399"	"O75752"	"missing"
"11400"	"P59052"	"missing"
"11401"	"Q8TDL5"	"missing"
"11402"	"Q6Y288"	"missing"
"11404"	"Q9UKI2"	"missing"
"11405"	"Q9NY97"	"missing"
"11406"	"Q9NWK9"	"missing"
"11407"	"Q9UBR2"	"missing"
"11408"	"Q9H503"	"missing"
"11409"	"P08185"	"missing"
"11410"	"P0C671"	"missing"
"11411"	"Q6NZI2"	"missing"
"11412"	"O60826"	"missing"
"11413"	"P15088"	"missing"
"11414"	"A6NHX0"	"missing"
"11415"	"A6NKD9"	"missing"
"11416"	"Q5VU57"	"missing"
"11417"	"Q9BWT7"	"missing"
"11418"	"B2RNN3"	"missing"
"11419"	"Q96LT6"	"missing"
"11420"	"Q8TC20"	"missing"
"11421"	"P23435"	"missing"
"11422"	"Q2M2E5"	"missing"
"11424"	"P31997"	"missing"
"11425"	"Q9UKY3"	"missing"
"11426"	"Q9GZU0"	"missing"
"11427"	"Q5T5N4"	"missing"
"11428"	"P53567"	"missing"
"11429"	"Q0VF96"	"missing"
"11430"	"A8MT69"	"missing"
"11431"	"Q9BZC1"	"missing"
"11433"	"P48745"	"missing"
"11434"	"O76031"	"missing"
"11435"	"Q9BPX3"	"missing"
"11436"	"P61024"	"missing"
"11438"	"Q8TBE1"	"missing"
"11439"	"Q9H7T3"	"missing"
"11440"	"Q9H0W9"	"missing"
"11442"	"A0A1B0GVH6"	"missing"
"11443"	"Q9H9A5"	"missing"
"11444"	"Q8N1G2"	"missing"
"11445"	"Q5VTT2"	"missing"
"11446"	"H7C241"	"missing"
"11447"	"O14810"	"missing"
"11448"	"Q7Z449"	"missing"
"11449"	"Q86W10"	"missing"
"11450"	"Q9UBW8"	"missing"
"11451"	"Q96HD1"	"missing"
"11452"	"Q494W8"	"missing"
"11454"	"Q96RT6"	"missing"
"11455"	"Q13618"	"missing"
"11457"	"Q8NHQ9"	"missing"
"11458"	"Q66K64"	"missing"
"11459"	"Q13409"	"missing"
"11460"	"Q13117"	"missing"
"11461"	"O95424"	"missing"
"11462"	"Q9NQL9"	"missing"
"11463"	"P00367"	"missing"
"11465"	"Q8TF46"	"missing"
"11466"	"Q8NCG7"	"missing"
"11467"	"Q96PD7"	"missing"
"11468"	"Q9HAF1"	"missing"
"11469"	"P0CF75"	"missing"
"11470"	"O75521"	"missing"
"11471"	"P48664"	"missing"
"11472"	"Q8TD84"	"missing"
"11473"	"Q96FJ2"	"missing"
"11475"	"Q9H2P9"	"missing"
"11476"	"Q13474"	"missing"
"11477"	"Q9C005"	"missing"
"11478"	"Q14195"	"missing"
"11479"	"Q9BV47"	"missing"
"11480"	"Q4G0W2"	"missing"
"11481"	"Q68J44"	"missing"
"11482"	"Q9NX74"	"missing"
"11483"	"P63092"	"missing"
"11484"	"Q9P0I2"	"missing"
"11485"	"P06733"	"missing"
"11486"	"Q6SJ93"	"missing"
"11487"	"P03951"	"missing"
"11488"	"P0CH98"	"missing"
"11489"	"Q8IYM0"	"missing"
"11490"	"Q96P26"	"missing"
"11491"	"Q96AK3"	"missing"
"11492"	"Q719I0"	"missing"
"11494"	"Q13155"	"missing"
"11495"	"O14514"	"missing"
"11496"	"Q99965"	"missing"
"11497"	"Q9UKF5"	"missing"
"11498"	"P42025"	"missing"
"11499"	"Q562R1"	"missing"
"11500"	"P55196"	"missing"
"11501"	"Q99767"	"missing"
"11502"	"O43488"	"missing"
"11504"	"O15143"	"missing"
"11505"	"Q63HQ0"	"missing"
"11506"	"Q92974"	"missing"
"11508"	"Q8WXJ9"	"missing"
"11509"	"P05496"	"missing"
"11510"	"Q8N6F1"	"missing"
"11511"	"Q5T3Y7"	"missing"
"11512"	"Q6PI77"	"missing"
"11513"	"Q96RK4"	"missing"
"11514"	"Q5SZJ8"	"missing"
"11515"	"P23560"	"missing"
"11516"	"O00481"	"missing"
"11517"	"Q7KYR7"	"missing"
"11518"	"P22004"	"missing"
"11519"	"Q86UU0"	"missing"
"11520"	"O95972"	"missing"
"11521"	"Q9Y5Z0"	"missing"
"11522"	"P12644"	"missing"
"11523"	"Q13166"	"missing"
"11524"	"Q92934"	"missing"
"11525"	"Q5RIA9"	"missing"
"11526"	"Q9BYV7"	"missing"
"11527"	"A6NLC5"	"missing"
"11528"	"P47710"	"missing"
"11529"	"Q13185"	"missing"
"11530"	"Q8TBZ0"	"missing"
"11531"	"Q5VVM6"	"missing"
"11532"	"Q6UXQ4"	"missing"
"11533"	"Q01518"	"missing"
"11534"	"P06881"	"missing"
"11535"	"Q9Y376"	"missing"
"11536"	"Q96KC9"	"missing"
"11537"	"P32238"	"missing"
"11538"	"O75155"	"missing"
"11539"	"Q9BXL6"	"missing"
"11540"	"Q9NS85"	"missing"
"11541"	"Q9Y4F5"	"missing"
"11542"	"Q9BXL7"	"missing"
"11543"	"Q86Y37"	"missing"
"11544"	"O95813"	"missing"
"11545"	"P13688"	"missing"
"11547"	"Q9BY43"	"missing"
"11548"	"Q71F23"	"missing"
"11549"	"Q5VXM1"	"missing"
"11550"	"Q9NYQ7"	"missing"
"11551"	"Q96BS2"	"missing"
"11552"	"Q03188"	"missing"
"11553"	"P51685"	"missing"
"11554"	"P51681"	"missing"
"11555"	"Q9UHD1"	"missing"
"11556"	"Q99459"	"missing"
"11557"	"Q8N5K1"	"missing"
"11558"	"Q9P003"	"missing"
"11559"	"A0A140G945"	"missing"
"11560"	"P49747"	"missing"
"11561"	"Q68CJ9"	"missing"
"11564"	"Q9UGL9"	"missing"
"11565"	"P15954"	"missing"
"11566"	"Q14061"	"missing"
"11567"	"P57773"	"missing"
"11568"	"O75712"	"missing"
"11569"	"Q9NTU4"	"missing"
"11570"	"A4D2H0"	"missing"
"11571"	"P36383"	"missing"
"11572"	"P60022"	"missing"
"11573"	"Q9H295"	"missing"
"11575"	"Q2PZI1"	"missing"
"11576"	"Q68D51"	"missing"
"11577"	"Q9H3Z4"	"missing"
"11579"	"A0PJE2"	"missing"
"11580"	"Q96MA1"	"missing"
"11581"	"Q9P265"	"missing"
"11582"	"O75912"	"missing"
"11583"	"Q12959"	"missing"
"11584"	"O75140"	"missing"
"11585"	"Q9Y315"	"missing"
"11586"	"Q96DC8"	"missing"
"11587"	"Q92997"	"missing"
"11588"	"P54792"	"missing"
"11589"	"P51452"	"missing"
"11590"	"A0A0U1RQF7"	"missing"
"11591"	"Q96DY2"	"missing"
"11592"	"Q92874"	"missing"
"11593"	"Q92608"	"missing"
"11594"	"Q1HG43"	"missing"
"11595"	"P21917"	"missing"
"11596"	"Q9BV81"	"missing"
"11597"	"Q96AY2"	"missing"
"11599"	"Q6IA86"	"missing"
"11600"	"P60228"	"missing"
"11601"	"Q5RGS3"	"missing"
"11602"	"Q96CS3"	"missing"
"11603"	"Q4VXF1"	"missing"
"11604"	"Q92567"	"missing"
"11605"	"A6NL05"	"missing"
"11606"	"Q96GK7"	"missing"
"11607"	"Q9NX05"	"missing"
"11608"	"Q96BN6"	"missing"
"11609"	"O60667"	"missing"
"11610"	"Q9Y256"	"missing"
"11611"	"Q9NWS6"	"missing"
"11612"	"Q15024"	"missing"
"11613"	"Q7L775"	"missing"
"11614"	"Q3I5F7"	"missing"
"11615"	"Q5FVE4"	"missing"
"11616"	"P47898"	"missing"
"11617"	"P15121"	"missing"
"11619"	"Q6DHV7"	"missing"
"11620"	"O00116"	"missing"
"11621"	"Q5VUJ5"	"missing"
"11622"	"Q6ZN18"	"missing"
"11623"	"Q99856"	"missing"
"11624"	"O75179"	"missing"
"11625"	"P49703"	"missing"
"11626"	"Q5JPF3"	"missing"
"11627"	"Q9ULH1"	"missing"
"11628"	"Q9NWX5"	"missing"
"11629"	"Q9Y575"	"missing"
"11630"	"O75185"	"missing"
"11631"	"Q93084"	"missing"
"11632"	"Q9UIV1"	"missing"
"11634"	"Q9NWD9"	"missing"
"11635"	"Q8WUW1"	"missing"
"11636"	"O43709"	"missing"
"11637"	"Q5W0U4"	"missing"
"11638"	"P55061"	"missing"
"11639"	"Q8NHY0"	"missing"
"11640"	"P17213"	"missing"
"11642"	"Q9BXK5"	"missing"
"11643"	"Q8WUZ0"	"missing"
"11644"	"Q76KP1"	"missing"
"11645"	"Q8WZ19"	"missing"
"11646"	"Q3KRA6"	"missing"
"11647"	"A0A1B0GVN3"	"missing"
"11648"	"Q96A33"	"missing"
"11649"	"O14815"	"missing"
"11650"	"P62955"	"missing"
"11651"	"Q9NVL8"	"missing"
"11652"	"H3BU77"	"missing"
"11653"	"A6NF36"	"missing"
"11654"	"Q9Y426"	"missing"
"11655"	"P20851"	"missing"
"11656"	"P55291"	"missing"
"11657"	"Q13191"	"missing"
"11658"	"Q6P1W5"	"missing"
"11659"	"Q07108"	"missing"
"11660"	"Q9Y2D0"	"missing"
"11661"	"Q7LBR1"	"missing"
"11662"	"P40198"	"missing"
"11663"	"Q99467"	"missing"
"11665"	"Q8N1V2"	"missing"
"11666"	"Q15762"	"missing"
"11667"	"Q8WUX9"	"missing"
"11668"	"Q96Q40"	"missing"
"11669"	"O75909"	"missing"
"11670"	"Q8IZL9"	"missing"
"11671"	"Q96T59"	"missing"
"11672"	"P51861"	"missing"
"11674"	"Q96S95"	"missing"
"11675"	"O15247"	"missing"
"11676"	"Q8N910"	"missing"
"11677"	"Q8N7H1"	"missing"
"11678"	"Q6UXZ3"	"missing"
"11679"	"Q96RK1"	"missing"
"11680"	"A4QN01"	"missing"
"11681"	"Q8WZ69"	"missing"
"11682"	"Q17RW2"	"missing"
"11683"	"Q5TCH4"	"missing"
"11684"	"P11712"	"missing"
"11685"	"Q7Z4L0"	"missing"
"11686"	"Q02221"	"missing"
"11687"	"Q6PEY0"	"missing"
"11688"	"P61073"	"missing"
"11689"	"Q5HYN5"	"missing"
"11690"	"P25025"	"missing"
"11691"	"O95567"	"missing"
"11692"	"P00156"	"missing"
"11693"	"P59036"	"missing"
"11694"	"P78358"	"missing"
"11695"	"P26232"	"missing"
"11696"	"Q9H0S4"	"missing"
"11697"	"Q9NR30"	"missing"
"11698"	"Q6QHC5"	"missing"
"11699"	"Q3SXM0"	"missing"
"11700"	"Q96JK2"	"missing"
"11701"	"O75165"	"missing"
"11702"	"P28845"	"missing"
"11703"	"Q5KSL6"	"missing"
"11704"	"O14490"	"missing"
"11705"	"Q6UY11"	"missing"
"11706"	"Q8N7S2"	"missing"
"11707"	"Q16610"	"missing"
"11708"	"Q05639"	"missing"
"11709"	"Q92630"	"missing"
"11710"	"P49184"	"missing"
"11711"	"Q9NVP4"	"missing"
"11713"	"Q9Y3B6"	"missing"
"11714"	"Q9HB65"	"missing"
"11715"	"Q96C92"	"missing"
"11716"	"Q9HA90"	"missing"
"11717"	"P60002"	"missing"
"11718"	"O14682"	"missing"
"11719"	"Q9Y5L3"	"missing"
"11720"	"P34910"	"missing"
"11721"	"Q5HY64"	"missing"
"11722"	"Q53R41"	"missing"
"11724"	"Q969K4"	"missing"
"11725"	"Q8NFV4"	"missing"
"11726"	"Q9P2A4"	"missing"
"11727"	"Q00005"	"missing"
"11728"	"Q9UG63"	"missing"
"11729"	"A8K2U0"	"missing"
"11730"	"P07108"	"missing"
"11731"	"P62258"	"missing"
"11732"	"Q9UNA3"	"missing"
"11733"	"Q99424"	"missing"
"11734"	"P46098"	"missing"
"11735"	"Q13685"	"missing"
"11736"	"P40394"	"missing"
"11737"	"P11766"	"missing"
"11738"	"O60218"	"missing"
"11739"	"Q9UEY8"	"missing"
"11740"	"Q9NRN7"	"missing"
"11741"	"Q08AH3"	"missing"
"11742"	"A6NJG6"	"missing"
"11743"	"P43652"	"missing"
"11744"	"Q96K21"	"missing"
"11745"	"Q9Y689"	"missing"
"11747"	"P02656"	"missing"
"11748"	"O95782"	"missing"
"11749"	"Q9BY76"	"missing"
"11750"	"Q9UNK9"	"missing"
"11751"	"P18848"	"missing"
"11752"	"Q8TBG4"	"missing"
"11754"	"L0R819"	"missing"
"11755"	"Q8IUZ5"	"missing"
"11756"	"Q13489"	"missing"
"11757"	"Q8NFC6"	"missing"
"11758"	"Q96LC9"	"missing"
"11759"	"Q8N9W6"	"missing"
"11760"	"Q8TDH9"	"missing"
"11761"	"Q96IK1"	"missing"
"11763"	"O75363"	"missing"
"11764"	"Q9UQB8"	"missing"
"11765"	"P55774"	"missing"
"11766"	"P27797"	"missing"
"11767"	"Q8NEL0"	"missing"
"11768"	"P52907"	"missing"
"11769"	"Q96NT0"	"missing"
"11770"	"Q2TAC2"	"missing"
"11771"	"Q16611"	"missing"
"11772"	"Q5T5A4"	"missing"
"11773"	"Q8NDH2"	"missing"
"11774"	"Q9GZT6"	"missing"
"11775"	"Q9Y6J0"	"missing"
"11776"	"O60840"	"missing"
"11777"	"Q86UP0"	"missing"
"11778"	"Q8TCZ2"	"missing"
"11779"	"P55289"	"missing"
"11780"	"P00918"	"missing"
"11781"	"P34810"	"missing"
"11782"	"Q9Y4M8"	"missing"
"11783"	"Q96K31"	"missing"
"11784"	"Q8N865"	"missing"
"11786"	"Q6ZTY9"	"missing"
"11787"	"Q13352"	"missing"
"11788"	"Q86WJ1"	"missing"
"11789"	"Q9Y6A4"	"missing"
"11790"	"Q9Y4C5"	"missing"
"11791"	"Q96NB1"	"missing"
"11792"	"Q70JA7"	"missing"
"11793"	"Q9GZS9"	"missing"
"11795"	"Q14094"	"missing"
"11796"	"P51959"	"missing"
"11797"	"Q9BWV3"	"missing"
"11798"	"Q96KN2"	"missing"
"11799"	"Q8N769"	"missing"
"11800"	"Q96DZ9"	"missing"
"11801"	"Q8N5U0"	"missing"
"11802"	"Q9UKF6"	"missing"
"11803"	"Q96P44"	"missing"
"11804"	"Q96B23"	"missing"
"11805"	"Q9Y2W7"	"missing"
"11807"	"P09669"	"missing"
"11808"	"O15431"	"missing"
"11809"	"Q8TB33"	"missing"
"11810"	"O95452"	"missing"
"11811"	"Q9H4R4"	"missing"
"11813"	"Q9Y442"	"missing"
"11814"	"Q8WWM9"	"missing"
"11815"	"P39880"	"missing"
"11816"	"Q8NHU0"	"missing"
"11817"	"P49711"	"missing"
"11818"	"Q9H467"	"missing"
"11819"	"P0C5K6"	"missing"
"11820"	"P81605"	"missing"
"11821"	"P43146"	"missing"
"11822"	"Q86Y56"	"missing"
"11823"	"Q96MX6"	"missing"
"11824"	"Q6NUT2"	"missing"
"11825"	"Q8N136"	"missing"
"11826"	"P52824"	"missing"
"11827"	"P25685"	"missing"
"11828"	"Q15054"	"missing"
"11829"	"A0A1W2PPF3"	"missing"
"11830"	"Q9UGP5"	"missing"
"11831"	"P19525"	"missing"
"11832"	"Q96F86"	"missing"
"11833"	"Q01094"	"missing"
"11834"	"P25101"	"missing"
"11835"	"P41238"	"missing"
"11836"	"Q8N0Z2"	"missing"
"11837"	"Q8WW27"	"missing"
"11838"	"Q4AC99"	"missing"
"11839"	"P0DKL9"	"missing"
"11840"	"Q9BZC7"	"missing"
"11841"	"Q9BV23"	"missing"
"11842"	"Q8NAA4"	"missing"
"11843"	"Q2M3G0"	"missing"
"11844"	"P61221"	"missing"
"11845"	"Q86UQ4"	"missing"
"11846"	"Q13085"	"missing"
"11847"	"P30926"	"missing"
"11848"	"Q96GR2"	"missing"
"11849"	"Q9BXI3"	"missing"
"11850"	"Q2M2I8"	"missing"
"11851"	"Q70Z44"	"missing"
"11852"	"P09972"	"missing"
"11853"	"Q6UX46"	"missing"
"11854"	"Q02952"	"missing"
"11855"	"P51857"	"missing"
"11856"	"P18825"	"missing"
"11857"	"Q86SQ6"	"missing"
"11858"	"Q86Y34"	"missing"
"11859"	"P63267"	"missing"
"11860"	"Q6ULP2"	"missing"
"11861"	"P33121"	"missing"
"11862"	"Q8IUX7"	"missing"
"11863"	"Q8NEB7"	"missing"
"11864"	"Q68CK6"	"missing"
"11865"	"Q7Z713"	"missing"
"11866"	"Q6NXE6"	"missing"
"11867"	"Q16853"	"missing"
"11868"	"Q8WXI3"	"missing"
"11869"	"Q8TF62"	"missing"
"11870"	"Q9UHC3"	"missing"
"11871"	"Q9UPA5"	"missing"
"11872"	"P32247"	"missing"
"11873"	"P41182"	"missing"
"11874"	"Q9P287"	"missing"
"11875"	"O95861"	"missing"
"11877"	"O00585"	"missing"
"11878"	"Q96BT1"	"missing"
"11879"	"P0CE67"	"missing"
"11880"	"Q9H9S4"	"missing"
"11881"	"Q9H0I3"	"missing"
"11882"	"A0A1B0GTC6"	"missing"
"11883"	"Q4G0S7"	"missing"
"11884"	"Q4AC94"	"missing"
"11886"	"Q13137"	"missing"
"11887"	"Q8IUK8"	"missing"
"11888"	"Q9NSG2"	"missing"
"11889"	"P20963"	"missing"
"11890"	"Q92903"	"missing"
"11891"	"E5RJ46"	"missing"
"11892"	"Q6ZU80"	"missing"
"11893"	"Q9NSP4"	"missing"
"11894"	"Q96MR6"	"missing"
"11895"	"Q5EE01"	"missing"
"11896"	"Q8IYW2"	"missing"
"11897"	"P0C7V0"	"missing"
"11898"	"Q9H8X3"	"missing"
"11900"	"Q9ULG3"	"missing"
"11901"	"Q96MT4"	"missing"
"11902"	"O95319"	"missing"
"11903"	"Q6ZVT6"	"missing"
"11904"	"P25063"	"missing"
"11905"	"Q9BWT1"	"missing"
"11906"	"Q8NE62"	"missing"
"11907"	"P24864"	"missing"
"11908"	"O14519"	"missing"
"11909"	"Q8IZ52"	"missing"
"11910"	"A0A0U1RRI6"	"missing"
"11911"	"Q8WWK9"	"missing"
"11912"	"P49761"	"missing"
"11913"	"Q9H6J7"	"missing"
"11914"	"P35523"	"missing"
"11915"	"Q96NS8"	"missing"
"11916"	"Q9UKZ1"	"missing"
"11917"	"Q96AJ1"	"missing"
"11918"	"O95471"	"missing"
"11919"	"Q8NAJ2"	"missing"
"11920"	"Q5SZB4"	"missing"
"11921"	"Q14031"	"missing"
"11922"	"Q8WZB0"	"missing"
"11923"	"Q5W0N0"	"missing"
"11924"	"P13942"	"missing"
"11925"	"A0A1W2PPM1"	"missing"
"11926"	"O60519"	"missing"
"11927"	"P19784"	"missing"
"11928"	"P26998"	"missing"
"11929"	"Q6UUV9"	"missing"
"11930"	"Q96GX8"	"missing"
"11931"	"Q96L46"	"missing"
"11932"	"Q9UMD9"	"missing"
"11933"	"A6NMK7"	"missing"
"11934"	"Q70SY1"	"missing"
"11935"	"Q9NYL5"	"missing"
"11936"	"P35606"	"missing"
"11937"	"O43174"	"missing"
"11938"	"P20674"	"missing"
"11939"	"Q13324"	"missing"
"11940"	"P05181"	"missing"
"11941"	"A6NEN9"	"missing"
"11942"	"Q9NRR1"	"missing"
"11943"	"P01036"	"missing"
"11944"	"Q96F07"	"missing"
"11945"	"Q8WYA6"	"missing"
"11946"	"Q96CG8"	"missing"
"11947"	"Q6PH85"	"missing"
"11948"	"Q8WXF8"	"missing"
"11949"	"P56179"	"missing"
"11950"	"P56178"	"missing"
"11951"	"P49619"	"missing"
"11952"	"O14639"	"missing"
"11953"	"Q9NRK6"	"missing"
"11954"	"Q9NP78"	"missing"
"11956"	"U3KPV4"	"missing"
"11957"	"P08172"	"missing"
"11958"	"P05408"	"missing"
"11959"	"Q9H7C9"	"missing"
"11960"	"Q9H8T0"	"missing"
"11961"	"A9YTQ3"	"missing"
"11963"	"P19021"	"missing"
"11964"	"Q16671"	"missing"
"11965"	"Q9UKV8"	"missing"
"11966"	"P08319"	"missing"
"11967"	"P35858"	"missing"
"11968"	"Q8IY63"	"missing"
"11970"	"O60241"	"missing"
"11971"	"Q92685"	"missing"
"11972"	"Q6NUN0"	"missing"
"11973"	"Q5XXA6"	"missing"
"11974"	"Q96P48"	"missing"
"11975"	"Q8J025"	"missing"
"11976"	"Q8WZ64"	"missing"
"11977"	"Q9BXX3"	"missing"
"11978"	"C9JTQ0"	"missing"
"11979"	"Q9HDC9"	"missing"
"11980"	"O00203"	"missing"
"11981"	"Q8IVJ8"	"missing"
"11982"	"A6NF34"	"missing"
"11983"	"Q7Z2E3"	"missing"
"11984"	"P02647"	"missing"
"11985"	"P07355"	"missing"
"11986"	"Q6Q788"	"missing"
"11987"	"Q6UXH0"	"missing"
"11988"	"P13928"	"missing"
"11989"	"P18847"	"missing"
"11990"	"P00966"	"missing"
"11991"	"Q6DD88"	"missing"
"11992"	"Q8N1D0"	"missing"
"11993"	"P11021"	"missing"
"11994"	"Q8IWQ3"	"missing"
"11995"	"A1A5D9"	"missing"
"11998"	"O15382"	"missing"
"11999"	"P53634"	"missing"
"12000"	"A6NN90"	"missing"
"12001"	"Q96EE4"	"missing"
"12002"	"Q9NQ75"	"missing"
"12003"	"Q9BUN5"	"missing"
"12004"	"Q0VFZ6"	"missing"
"12005"	"A6NGH7"	"missing"
"12006"	"P16870"	"missing"
"12007"	"Q96LW7"	"missing"
"12009"	"Q5U5Z8"	"missing"
"12010"	"Q3SY05"	"missing"
"12011"	"P57730"	"missing"
"12012"	"Q86Z23"	"missing"
"12013"	"Q13319"	"missing"
"12014"	"P31358"	"missing"
"12015"	"P32970"	"missing"
"12016"	"Q96GN5"	"missing"
"12017"	"P0CG36"	"missing"
"12018"	"A8MTT3"	"missing"
"12019"	"Q9H3H3"	"missing"
"12020"	"A0A1B0GVM6"	"missing"
"12021"	"Q16543"	"missing"
"12022"	"A6NNL5"	"missing"
"12023"	"P33552"	"missing"
"12024"	"Q9UDT6"	"missing"
"12025"	"P49760"	"missing"
"12026"	"A2RUQ5"	"missing"
"12027"	"Q6UVK1"	"missing"
"12028"	"P05093"	"missing"
"12029"	"Q9P2I0"	"missing"
"12030"	"Q9H6X5"	"missing"
"12032"	"Q99715"	"missing"
"12033"	"O75629"	"missing"
"12035"	"Q9HBI6"	"missing"
"12036"	"P01037"	"missing"
"12037"	"P50461"	"missing"
"12038"	"O43246"	"missing"
"12039"	"Q9H7T0"	"missing"
"12040"	"Q6P5X5"	"missing"
"12041"	"A6NN92"	"missing"
"12042"	"Q9UJ94"	"missing"
"12043"	"Q9NXE8"	"missing"
"12045"	"O94830"	"missing"
"12046"	"Q9UJV9"	"missing"
"12047"	"Q9H816"	"missing"
"12048"	"Q92841"	"missing"
"12049"	"Q9BQY9"	"missing"
